361	8	8	9	9	9
362	8	8	9	9	9
363	8	9	9	9	9
364	8	8	9	9	9
365	8	9	7	8	9
366	8	9	8	9	9
367	8	8	8	9	9
368	8	8	9	9	9
369	8	9	9	9	9
370	8	8	9	9	9
371	8	9	9	9	9
372	8	9	8	9	9
373	8	9	8	9	9
374	8	7	9	9	9
375	8	9	9	9	9
376	8	8	9	8	9
377	8	9	8	9	9
378	9	9	8	8	9
379	8	9	7	9	9
380	7	9	8	9	9
381	8	8	9	9	9
382	8	9	8	8	9
383	8	8	9	9	9
384	8	9	9	9	9
385	8	8	9	9	9
386	8	9	9	9	9
387	8	9	7	9	9
388	9	8	9	9	9
389	7	9	7	9	9
390	8	8	9	9	9
391	8	9	9	9	9
392	7	9	8	8	9
393	8	9	9	9	9
394	9	8	9	9	9
395	8	8	9	9	9
396	9	8	9	9	9
397	9	9	9	9	9
398	8	8	9	9	9
399	8	9	9	9	9
400	8	8	6	7	9
401	9	9	7	8	9
402	8	8	9	9	9
403	8	9	8	9	9
404	8	8	9	9	9
405	8	8	9	9	9
406	8	9	8	9	9
407	8	9	8	9	9
408	8	8	9	9	9
409	8	8	9	9	9
410	8	8	9	9	9
411	8	8	9	9	9
412	7	8	9	9	9
413	8	9	7	8	9
414	8	8	9	8	9
415	8	8	9	9	9
416	8	9	8	9	9
417	8	9	8	9	9
418	8	8	9	9	9
419	8	8	9	9	9
420	8	8	9	9	9
421	8	9	9	9	9
422	8	8	9	9	9
423	8	8	9	9	9
424	7	9	7	8	9
425	9	8	9	9	9
426	8	9	9	9	9
427	7	8	9	7	9
428	8	9	9	9	9
429	8	8	9	9	9
430	7	8	9	9	9
431	9	8	9	9	9
432	9	9	9	9	9
433	8	8	9	9	9
434	8	9	9	9	9
435	8	9	7	8	9
436	9	8	9	9	8
437	8	8	8	9	9
438	9	9	8	9	9
439	8	8	9	9	9
440	9	9	9	9	9
441	8	9	9	9	9
442	8	9	9	9	9
443	7	8	8	8	9
444	8	9	9	9	9
445	8	8	9	9	9
446	7	9	9	9	9
447	9	9	9	9	9
448	9	9	9	9	9
449	8	9	7	8	9
450	8	9	8	8	9
451	9	9	8	8	9
452	8	8	8	9	9
453	9	9	7	9	9
454	9	8	9	9	9
455	9	9	8	9	9
456	8	9	8	8	9
457	9	9	9	9	9
458	8	9	8	9	9
459	9	9	9	9	9
460	8	9	9	9	9
461	8	9	8	8	9
462	8	9	9	9	9
463	9	8	9	9	9
464	8	9	8	8	9
465	8	9	8	8	9
466	8	8	8	9	9
467	9	8	9	9	9
468	9	9	9	9	9
469	8	8	9	9	9
470	8	9	8	8	9
471	8	8	9	9	9
472	9	9	8	9	9
473	8	8	9	9	9
474	6	8	9	9	9
475	9	8	9	9	8
476	8	8	8	9	9
477	8	9	9	9	9
478	9	8	9	9	9
479	8	8	8	8	9
480	8	9	8	9	9
481	8	9	8	6	9
482	9	9	9	9	9
483	9	9	9	9	9
484	8	8	9	9	9
485	8	8	9	9	9
486	8	8	9	9	9
487	8	9	8	9	9
488	8	8	9	9	9
489	9	8	9	9	9
490	8	8	9	9	9
491	8	9	8	9	9
492	8	8	9	9	9
493	9	8	9	9	9
494	8	9	8	9	9
495	8	9	9	9	9
496	8	9	8	7	9
497	8	9	8	9	9
498	8	8	9	8	9
499	8	7	9	9	9
500	8	9	9	9	9
501	8	8	9	9	9
502	8	9	8	9	9
503	8	9	8	9	9
504	9	9	8	8	9
505	9	8	8	9	9
506	8	9	9	9	9
507	8	9	8	8	9
508	8	8	9	9	9
509	9	8	9	9	9
510	8	8	8	9	9
511	8	8	9	9	9
512	9	8	9	9	9
513	9	9	9	9	9
514	8	8	9	9	9
515	8	8	9	9	9
516	8	8	9	9	9
517	8	9	8	9	9
518	8	8	9	9	9
519	8	9	8	9	9
520	9	7	9	9	9
521	9	8	9	8	9
522	9	9	9	9	9
523	8	8	9	9	9
524	8	8	9	9	9
525	8	8	9	8	9
526	8	8	9	9	9
527	9	8	9	9	9
528	8	9	9	9	9
529	8	8	9	8	9
530	9	8	9	9	9
531	8	8	8	9	9
532	8	9	9	9	9
533	8	9	9	9	9
534	8	9	9	9	9
535	8	9	8	9	9
536	9	8	9	9	9
537	8	8	9	9	9
538	9	9	7	8	9
539	8	9	9	9	9
540	8	8	8	9	9
541	8	9	9	9	9
542	8	8	9	9	9
543	8	9	8	9	9
544	9	8	9	9	9
545	8	9	9	8	9
546	8	8	9	9	9
547	8	9	9	9	9
548	9	9	9	9	9
549	8	8	9	9	9
550	8	9	8	9	9
551	8	9	7	8	9
552	8	9	9	9	9
553	9	9	8	9	9
554	9	8	9	9	9
555	8	9	9	9	9
556	8	8	9	9	9
557	8	8	9	8	9
558	8	9	7	8	9
559	8	9	9	9	9
560	8	9	6	8	9
561	8	9	9	9	9
562	8	9	9	9	9
563	9	9	9	9	9
564	9	8	9	9	9
565	9	8	9	9	9
566	8	8	9	9	9
567	8	9	8	8	9
568	8	9	8	9	9
569	8	8	9	9	9
570	9	8	9	9	9
571	8	9	6	8	9
572	9	8	9	8	9
573	8	8	9	9	9
574	8	8	9	9	9
575	8	9	7	9	9
576	8	8	9	8	9
577	7	8	9	8	9
578	8	8	9	9	9
579	9	9	8	9	9
580	7	8	9	9	9
581	9	9	9	9	9
582	9	8	9	9	9
583	8	8	9	9	9
584	8	8	9	9	9
585	9	9	9	9	9
586	9	9	9	9	9
587	8	8	9	9	9
588	7	9	9	9	9
589	7	8	9	9	9
590	8	8	9	9	9
591	9	9	9	9	9
592	7	9	9	8	9
593	8	9	7	8	9
594	9	9	9	9	9
595	9	8	9	9	9
596	8	8	9	9	9
597	8	9	9	9	9
598	8	9	8	9	9
599	8	9	7	9	9
600	8	9	7	9	9
601	8	9	8	9	9
602	9	9	8	9	9
603	8	8	9	9	9
604	9	9	9	9	9
605	8	9	9	8	9
606	9	8	9	9	9
607	8	9	7	9	9
608	9	8	9	9	9
609	8	8	9	9	9
610	9	8	9	9	9
611	6	9	8	8	9
612	8	8	9	9	9
613	8	9	9	9	9
614	8	9	9	9	9
615	8	8	9	9	9
616	8	8	9	9	9
617	8	9	7	9	9
618	8	8	9	8	9
619	7	7	9	9	9
620	9	9	9	9	9
621	8	8	9	9	9
622	8	8	9	9	9
623	9	9	7	8	9
624	7	8	9	9	9
625	9	9	9	9	9
626	9	9	9	9	9
627	8	9	8	9	9
628	8	8	9	9	9
629	7	8	9	9	9
630	7	8	8	8	9
631	8	9	9	9	9
632	8	9	8	8	9
633	9	8	9	9	9
634	8	8	9	9	9
635	8	9	8	8	9
636	8	8	9	9	9
637	8	8	9	9	9
638	8	9	9	8	9
639	8	8	8	9	9
640	8	8	9	9	9
641	8	8	9	9	9
642	7	8	9	9	8
643	8	8	9	9	9
644	8	8	9	9	9
645	9	8	9	9	9
646	8	9	9	8	9
647	8	9	9	9	9
648	9	8	9	9	9
649	8	8	9	9	9
650	8	9	8	9	9
651	9	9	8	8	9
652	8	8	9	9	9
653	8	8	9	9	9
654	8	8	8	9	9
655	9	8	8	9	9
656	9	8	9	9	9
657	9	6	7	9	9
658	9	8	9	9	8
659	8	9	9	9	9
660	8	9	8	9	9
661	8	9	9	9	9
662	8	8	9	9	9
663	8	7	9	9	9
664	9	8	9	9	9
665	8	8	9	9	9
666	7	9	8	9	9
667	8	9	9	8	9
668	8	9	8	9	9
669	8	9	8	8	9
670	8	8	9	9	9
671	8	9	9	9	9
672	9	8	9	9	9
673	8	9	9	9	9
674	9	9	6	9	9
675	8	8	9	9	9
676	8	9	8	9	9
677	9	8	9	9	8
678	8	9	9	9	9
679	8	8	9	9	9
680	8	9	8	9	9
681	9	9	9	9	9
682	8	8	9	9	9
683	9	9	8	8	9
684	9	9	8	9	9
685	9	9	9	9	9
686	8	9	8	9	9
687	8	8	9	9	9
688	8	9	9	9	9
689	7	9	8	9	9
690	8	9	8	9	9
691	8	9	9	9	9
692	7	8	9	9	8
693	8	8	9	9	9
694	9	8	9	9	9
695	9	9	7	8	9
696	9	8	9	9	9
697	9	9	8	8	9
698	8	7	8	9	9
699	9	9	9	9	9
700	8	9	8	9	9
701	8	8	9	9	9
702	8	8	9	9	9
703	9	9	8	8	9
704	7	8	8	9	9
705	8	9	9	9	9
706	8	9	8	9	9
707	9	8	8	9	9
708	8	9	8	8	9
709	9	9	9	9	9
710	8	9	9	9	9
711	8	8	9	9	9
712	7	8	8	9	9
713	9	9	9	9	9
714	8	8	9	9	9
715	9	9	9	9	9
716	8	8	9	9	9
717	8	9	7	8	9
718	8	9	7	8	9
719	8	9	9	9	9
720	9	8	9	9	9
721	8	8	8	9	9
722	8	8	9	9	9
723	8	9	9	9	9
724	8	9	8	9	9
725	8	8	9	9	9
726	9	9	9	9	9
727	8	8	9	9	9
728	8	9	8	9	9
729	8	9	9	9	9
730	8	8	9	9	9
731	8	8	9	9	9
732	8	9	9	8	9
733	9	9	9	9	9
734	9	9	8	8	9
735	9	9	9	9	9
736	9	8	9	9	9
737	8	9	9	9	9
738	8	9	8	9	9
739	8	8	9	9	9
740	8	9	7	8	9
741	8	9	9	9	9
742	8	8	9	9	9
743	8	9	8	9	9
744	9	8	9	9	9
745	8	8	9	9	9
746	8	9	9	9	9
747	8	9	9	9	9
748	9	9	9	9	9
749	8	9	8	9	9
750	8	9	9	9	9
751	8	9	8	9	9
752	8	9	8	8	9
753	8	8	9	9	9
754	8	8	9	9	9
755	8	9	9	9	9
756	8	8	9	9	9
757	9	9	7	9	9
758	8	7	9	9	9
759	8	9	9	8	9
760	8	8	9	9	9
761	8	9	8	9	9
762	8	9	8	8	9
763	8	8	9	9	9
764	8	7	9	9	9
765	8	9	9	9	9
766	8	9	7	9	9
767	8	9	9	9	9
768	9	9	9	9	9
769	9	8	9	9	9
770	8	8	9	9	9
771	8	8	9	9	9
772	7	9	8	9	9
773	9	9	9	9	9
774	7	9	9	9	9
775	8	9	7	9	9
776	9	8	9	9	9
777	9	9	9	9	9
778	8	9	9	9	9
779	7	8	9	9	9
780	8	9	8	9	9
781	8	8	9	9	9
782	7	9	9	9	9
783	7	9	9	9	9
784	7	9	8	8	9
785	8	9	8	9	9
786	8	9	9	9	9
787	9	9	9	9	9
788	7	8	9	9	9
789	8	9	8	9	9
790	8	9	9	9	9
791	8	8	9	9	9
792	8	9	8	8	9
793	8	8	9	9	9
794	8	9	9	9	9
795	8	9	8	9	9
796	8	8	9	8	9
797	8	8	9	8	9
798	8	9	7	8	9
799	8	9	8	9	9
800	8	8	9	9	9
801	8	9	8	8	9
802	9	9	8	9	9
803	9	9	8	9	9
804	9	8	9	9	9
805	8	8	8	9	9
806	8	8	9	9	9
807	8	8	9	9	9
808	8	9	8	9	9
809	8	9	8	9	9
810	8	9	7	9	9
811	8	8	9	9	9
812	8	9	9	8	9
813	8	9	9	9	9
814	8	9	8	9	9
815	9	9	7	8	9
816	9	9	9	9	9
817	8	8	9	9	9
818	8	8	9	9	9
819	8	9	8	9	9
820	8	8	9	9	9
821	7	8	9	9	9
822	8	9	9	9	9
823	8	8	9	9	9
824	8	8	9	9	9
825	9	9	7	7	9
826	8	9	8	9	9
827	7	8	8	9	9
828	8	9	8	9	9
829	8	9	8	9	9
830	8	8	9	9	9
831	8	9	8	9	9
832	8	9	8	8	9
833	8	9	9	9	9
834	8	8	9	9	9
835	8	8	9	9	9
836	8	9	7	8	9
837	7	9	9	9	9
838	8	8	9	9	9
839	8	8	8	9	9
840	7	8	9	9	9
841	9	9	9	7	9
842	8	9	9	8	9
843	9	9	9	9	9
844	8	8	9	9	9
845	8	9	9	9	9
846	9	9	5	9	9
847	8	8	9	9	9
848	8	9	8	8	9
849	8	9	9	9	9
850	9	8	9	9	8
851	8	9	8	9	9
852	8	8	9	9	9
853	8	9	9	9	9
854	8	8	8	9	9
855	8	8	9	9	9
856	8	8	9	9	9
857	8	9	7	9	9
858	8	9	8	9	9
859	8	9	9	9	9
860	8	9	8	9	9
861	9	8	9	9	9
862	8	8	9	9	9
863	8	9	9	9	9
864	8	9	8	9	9
865	8	9	7	9	9
866	8	9	8	9	9
867	8	8	9	9	9
868	8	8	9	9	9
869	8	9	9	9	9
870	9	9	9	9	9
871	7	7	9	9	9
872	8	8	9	9	9
873	9	8	9	9	9
874	8	8	9	9	9
875	7	9	8	9	9
876	8	8	9	9	9
877	8	8	9	9	9
878	8	9	9	9	9
879	8	8	9	8	9
880	8	8	9	9	9
881	7	8	9	9	9
882	8	8	9	9	9
883	8	8	9	9	9
884	8	8	8	8	9
885	8	9	9	9	9
886	9	8	9	9	9
887	8	8	9	9	9
888	8	8	9	9	9
889	8	9	8	9	9
890	8	9	8	9	9
891	8	8	9	9	9
892	8	9	9	9	9
893	9	9	9	9	9
894	9	9	8	9	9
895	8	8	8	9	9
896	8	8	9	9	9
897	8	7	9	9	9
898	8	9	9	8	9
899	8	8	9	9	9
900	8	9	9	9	9
901	9	9	9	9	9
902	7	8	9	9	9
903	8	9	8	9	9
904	7	8	9	9	9
905	8	9	7	9	9
906	8	8	9	9	9
907	8	9	8	8	9
908	8	8	9	9	9
909	8	8	9	9	9
910	9	9	9	9	9
911	8	9	9	9	9
912	7	9	9	8	9
913	8	9	8	8	9
914	8	8	9	9	9
915	9	9	7	9	9
916	7	8	9	9	9
917	8	9	9	9	9
918	7	9	9	9	9
919	8	9	8	9	9
920	8	8	9	9	9
921	8	8	9	9	9
922	8	9	8	9	9
923	8	9	8	9	9
924	8	9	8	9	9
925	8	9	7	9	9
926	7	9	8	9	9
927	9	9	9	8	8
928	8	9	8	9	9
929	7	8	9	9	9
930	8	9	8	9	9
931	9	9	9	9	9
932	8	9	9	9	9
933	8	8	8	9	9
934	8	9	8	9	9
935	8	9	9	8	9
936	8	8	9	9	9
937	9	9	8	7	9
938	8	8	9	9	9
939	8	9	9	9	9
940	8	9	8	8	9
941	8	9	9	9	9
942	8	9	8	9	9
943	8	9	9	9	9
944	9	8	9	9	8
945	8	9	9	9	9
946	9	8	9	9	9
947	9	9	8	9	9
948	9	9	8	9	9
949	7	9	6	9	9
950	8	9	8	8	9
951	8	9	9	8	9
952	9	8	8	9	9
953	8	8	9	9	9
954	8	9	9	9	9
955	8	9	7	9	9
956	9	9	9	9	9
957	8	9	9	9	9
958	9	9	7	9	9
959	7	8	8	9	9
960	8	9	9	9	9
961	7	9	9	8	9
962	9	9	8	9	9
963	8	9	8	9	9
964	8	8	9	9	9
965	9	9	8	9	9
966	8	9	8	9	9
967	9	9	9	9	9
968	8	9	6	8	9
969	8	8	9	9	9
970	8	9	7	9	9
971	8	9	8	9	9
972	8	9	9	9	9
973	8	8	9	9	9
974	8	8	7	9	9
975	8	9	8	9	9
976	8	8	9	9	9
977	8	9	9	9	9
978	9	8	9	9	9
979	8	9	9	9	9
980	8	8	9	8	9
981	8	9	8	8	9
982	8	9	9	9	9
983	8	9	8	9	9
984	8	9	9	9	9
985	8	9	8	9	9
986	9	8	9	9	9
987	9	8	9	9	9
988	9	9	7	9	9
989	8	7	8	9	9
990	8	9	9	9	9
991	8	9	9	9	9
992	8	9	8	9	9
993	8	8	8	9	9
994	8	9	7	8	9
995	9	9	9	9	9
996	8	7	9	9	9
997	8	9	8	9	9
998	8	8	9	9	9
999	8	8	9	9	9
1000	8	9	9	8	9
1001	8	9	8	9	9
1002	8	9	8	9	9
1003	9	8	9	9	9
1004	9	9	8	9	9
1005	9	9	9	9	9
1006	8	9	8	9	9
1007	9	9	9	9	9
1008	9	8	9	9	9
1009	9	9	9	9	9
1010	8	9	7	9	9
1011	9	8	8	9	9
1012	8	9	9	9	9
1013	8	9	8	9	9
1014	8	9	8	9	9
1015	7	8	9	9	9
1016	8	8	9	9	9
1017	9	9	9	9	9
1018	8	8	9	9	9
1019	7	9	9	8	9
1020	9	9	8	8	9
1021	8	8	9	9	9
1022	8	9	9	9	9
1023	8	9	8	9	9
1024	8	9	9	9	9
1025	8	9	9	9	9
1026	8	9	8	9	9
1027	8	9	9	9	9
1028	8	9	8	9	9
1029	8	8	9	9	9
1030	9	9	8	8	9
1031	9	8	9	9	9
1032	8	8	9	9	9
1033	9	8	9	9	9
1034	8	9	6	9	9
1035	8	9	8	9	9
1036	9	9	9	9	9
1037	8	9	8	9	9
1038	8	9	8	9	9
1039	8	9	8	9	9
1040	8	8	9	9	9
1041	8	9	9	9	9
1042	8	9	7	8	9
1043	8	8	9	9	9
1044	9	9	9	9	9
1045	8	9	9	8	9
1046	8	9	8	9	9
1047	8	8	9	9	9
1048	8	9	7	8	9
1049	8	9	8	8	9
1050	8	8	9	9	9
1051	8	9	8	9	9
1052	8	9	8	9	9
1053	8	8	9	9	9
1054	8	8	9	9	9
1055	8	9	8	9	9
1056	8	9	8	9	9
1057	8	9	9	9	9
1058	8	9	9	9	9
1059	8	8	9	9	9
1060	8	9	9	9	9
1061	9	9	9	9	9
1062	8	9	8	9	9
1063	8	9	9	8	9
1064	8	9	9	9	9
1065	8	8	9	9	9
1066	8	8	9	9	9
1067	8	9	9	9	9
1068	8	9	8	8	9
1069	8	9	9	9	9
1070	9	8	9	9	9
1071	7	9	9	9	9
1072	8	9	7	8	9
1073	8	9	9	9	9
1074	8	9	8	9	9
1075	8	7	9	9	9
1076	9	9	9	9	9
1077	8	9	7	8	9
1078	8	7	9	7	9
1079	8	9	7	9	9
1080	8	8	9	9	9
1081	9	8	9	9	9
1082	9	9	9	9	9
1083	8	9	9	9	9
1084	8	8	9	9	9
1085	8	8	9	9	9
1086	8	9	9	9	9
1087	9	8	9	9	9
1088	8	8	9	9	9
1089	8	9	9	9	9
1090	9	9	9	9	9
1091	8	9	6	9	9
1092	8	9	9	9	9
1093	8	8	9	9	9
1094	9	9	8	9	9
1095	9	9	8	9	9
1096	8	9	9	8	9
1097	8	9	8	9	9
1098	9	9	9	9	9
1099	8	9	9	9	9
1100	9	9	8	9	9
1101	8	8	9	9	9
1102	9	8	9	9	9
1103	8	8	9	9	9
1104	8	9	8	9	9
1105	8	8	9	9	9
1106	7	8	9	9	9
1107	8	8	9	9	9
1108	9	8	9	9	9
1109	8	8	9	9	9
1110	8	9	9	9	9
1111	5	8	9	9	9
1112	9	8	9	9	9
1113	8	8	9	9	9
1114	8	8	9	9	9
1115	8	8	9	9	9
1116	8	9	9	9	9
1117	8	9	9	9	9
1118	8	9	8	8	9
1119	8	9	9	9	9
1120	9	9	9	9	9
1121	8	8	9	9	9
1122	7	9	8	9	9
1123	8	8	9	9	9
1124	8	9	9	9	9
1125	8	8	9	9	9
1126	8	8	9	9	9
1127	8	9	7	9	9
1128	8	9	8	9	9
1129	8	9	9	9	9
1130	8	8	9	9	9
1131	9	9	8	9	9
1132	9	8	9	9	9
1133	9	8	9	9	9
1134	8	9	8	9	9
1135	8	9	9	9	9
1136	8	8	9	8	9
1137	9	9	9	9	9
1138	8	9	7	9	9
1139	8	8	8	9	9
1140	9	9	9	9	9
1141	8	9	8	9	9
1142	8	8	9	9	9
1143	8	9	8	9	9
1144	8	8	9	9	9
1145	8	9	9	9	9
1146	8	9	7	9	9
1147	9	9	9	9	9
1148	8	9	9	8	9
1149	8	7	9	9	9
1150	8	8	9	9	9
1151	9	9	9	9	9
1152	7	8	9	9	9
